"srch_num","srch_nme","srch_tag","srch_cat","srch_des","srch_str","srch_sts","_key"
"GMC-059","Report om Indexer Cluster Configurations","cluster,indexers","Indexer_Cluster",,"| inputlookup splunk_rest_cluster_config_idx_kv_store_lookup 
| stats Last(*) As * Last(_time) As _time by idxcluster_label 
| table _time idxcluster_label forwarderdata_rcv_port guid mode access_logging_for_heartbeats allowed_hbmiss_count cxn_timeout decommission_node_force_timeout decommission_search_jobs_wait_secs disabled forwarderdata_use_ssl frozen_notifications_per_batch heartbeat_period heartbeat_timeout manual_detention max_auto_service_interval max_fixup_time_ms max_peer_build_load max_peer_rep_load max_peer_sum_rep_load max_peers_to_download_bundle max_primary_backups_per_service notify_scan_min_period notify_scan_period percent_peers_to_restart ping_flag quiet_period rcv_timeout register_forwarder_address register_replication_address register_search_address remote_storage_upload_timeout rep_cxn_timeout rep_max_rcv_timeout rep_max_send_timeout rep_rcv_timeout rep_send_timeout replication_factor replication_port replication_use_ssl report_remote_storage_bucket_upload_to_targets reporting_delay_period restart_timeout search_factor search_files_retry_timeout send_timeout service_interval site warm_bucket_replication_pre_upload",0,5ff21b77edc6575d273a0b19
"GMC-053","Jobs with Duplicate Names","duplicates,health_assessments","Scheduled_Jobs",,"| from lookup:splunk_rest_saved_searches_sh_kv_store_lookup
| where is_scheduled=1 AND disabled=0 AND ! savedsearch_name LIKE ""%_ScheduledView_%""
| search NOT app IN (splunk_instance_monitoring,splunk_instrumentation)
| fields shcluster_label app author savedsearch_name savedsearch_search
| stats values(*) As * count by savedsearch_name
| where count > 1
| sort 0 - count
| table shcluster_label app author savedsearch_name count savedsearch_search",0,5ff21b77edc6575d273a0b1a
"GMC-054","Report on indexer queue fill-up",indexers,"Indexer_Cluster",,"| rest /services/server/introspection/queues splunk_server_group=dmc_group_indexer 
| search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue* 
| eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2) 
| fields splunk_server, title, fill_perc 
| rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?"" 
| eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc) 
| chart values(fill_perc) over splunk_server by queue_name 
| eval pset_count = mvcount(parsingQueue) 
| join type=outer splunk_server 
    [| rest /services/server/introspection/indexer splunk_server_group=dmc_group_indexer 
    | eval average_KBps = round(average_KBps, 0) 
    | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason) 
    | fields splunk_server, average_KBps, status] 
| fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue 
| sort -average_KBps 
| rename splunk_server as Instance, pset_count as ""Pipeline Set Count"", average_KBps as ""Indexing Rate (KB/s)"", status as ""Status"", parsingQueue as ""Parsing Queue Fill Ratio (%)"", aggQueue as ""Aggregation Queue Fill Ratio (%)"", ""typingQueue"" as ""Typing Queue Fill Ratio (%)"", indexQueue as ""Indexing Queue Fill Ratio (%)""",0,5ff21b77edc6575d273a0b1b
"GMC-055","Persistent High Index Queue",indexers,"Indexer_Cluster",,"(index=_internal source=*metrics.log sourcetype=splunkd group=queue (name=aggqueue OR name=indexqueue OR name=parsingqueue OR name=typingqueue)) 
| eval ingest_pipe=if(isnotnull(ingest_pipe),ingest_pipe,""none"") 
| search ingest_pipe=* 
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size), curr=if(isnotnull(current_size_kb),current_size_kb,current_size), fill_perc=round(((curr / max) * 100),2) 
| bin _time span=3m 
| stats MAX(fill_perc) as maxQueue by _time host name 
| where maxQueue>90 
| stats count as highQueueCount, values(maxQueue) as maxQueue by host name 
| where highQueueCount>15 
| rename name as data_path, host as dest, highQueueCount as count 
| eval meta_alert_name=""Persistent High Index Queue""",0,5ff21b77edc6575d273a0b1c
"GMC-056","Blocked Queues",indexers,"Indexer_Cluster",,"index=_internal source=*metrics.log sourcetype=splunkd group=queue 
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size) 
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size) 
| eval fill_perc=round((curr/max)*100,2) 
| where fill_perc>=99.0 
| bucket _time span=1m 
| stats count as blockedcount by host name _time 
| eval name=case(name==""aggqueue"",""2 - Aggregation Queue"",name==""indexqueue"",""4 - Indexing Queue"",name==""parsingqueue"",""1 - Parsing Queue"",name==""typingqueue"",""3 - Typing Queue"", 1=1, name) 
| eval blockedpercentage=((blockedcount*100)/2) 
| rex field=host ""^.*\.(?<ddc>\w+)\.expertcity.com"" 
| eval dc=coalesce(ddc,""NoFQDN"") 
| eval dc-queue=dc+""-""+name 
| chart useother=F avg(blockedpercentage) as blocked_percentage by _time, dc-queue",0,5ff21b77edc6575d273a0b1d
"GMC-057","Report on aborted Jobs related to Workload Management Rules deployed","abort,health_assessments,workload","Scheduled_Jobs",,"index=_internal sourcetype=splunkd component=WorkloadManager 
| rex ""workload\s+rule\s+(?<workload_rule>.*?)\."" 
| rex ""The\s+search\s+(?<sid>.*?)\s"" 
| fields _time host sid workload_rule event_message 
| join sid 
    [ search index=_internal sourcetype=scheduler sid=* 
    | fields _time host sid user app savedsearch_name scheduled_time dispatch_time workload_pool] 
| stats count As Num_Aborts latest(_time) As _time latest(*) As * By app user savedsearch_name 
| `get_saved_searches_info(savedsearch_name)` 
| `strftime_format(_time)` 
| `strftime_format(updated)` 
| table _time savedsearch_name workload_rule workload_pool event_message app savedsearch_type cron_schedule updated allow_skew dispatch_earliest_time dispatch_latest_time Num_Aborts",0,5ff21b77edc6575d273a0b1e
"GMC-058","Report on All Splunk Messages Across the entire environment in the past 24 Hours","errors,health_assessments,messages",Health,"","index=`setup_summary_index` source=""splunk_rest_messages_sh_summary_tracker"" earliest=-24h@h latest=now 
| fields _time, cluster_label, Splunk_Instance, help, message, message_alternate, severity, timecreated 
| stats 
    Latest(*) As *
    Latest(timecreated) As timecreated
    By cluster_label message 
| `strftime_format(timecreated)` 
| table _time, cluster_label, Splunk_Instance, help, message, message_alternate, severity, timecreated",0,5ff21b77edc6575d273a0b1f
"GMC-063","Generate a list of all App Names executing jobs on the Indexer Cluster from the ITSI SHC","health_assessments,itsi","Scheduled_Jobs","Note: remove “""data.search_props.search_head""=<Search Head Cluster Hosts>” to report on all Apps across the Cluster coming in from every search head in the environment.","host=idx* ""data.search_props.search_head""=shc* index=_introspection sourcetype=splunk_resource_usage component=PerProcess earliest=-24h@h 
| rename ""data.*"" as ""*"", ""search_props.*"" as ""*"" 
| stats values(app) As apps
| eval apps=mvjoin(apps,"","")",0,5ff21b77edc6575d273a0b20
"GMC-060","Normalized CPU Usage of searches running on the Indexer Tier originating on the ITSI SHC","health_assessments,itsi","Scheduled_Jobs","Normalized CPU %: Percentage of CPU usage across all cores. 100% is equivalent to all CPU resources on the machine.
Note: replace <Search Head Cluster> with a value that will find searches originating from the ITSI search cluster.  This is usually the host name of all SH Cluster Members, you can use a wild card.  Do the same for host but this needs to be all indexers in production.","host=idx* ""data.search_props.search_head""=shc* index=_introspection sourcetype=splunk_resource_usage component=PerProcess earliest=-24h@h 
| fields _time data.* host 
| rename ""data.*"" as ""*"", ""search_props.*"" as ""*"" 
| eval app_type=case(
    match(app,""ITSI|SA-ITOA|SA-userAccess|itsi""), ""ITSI apps"",
    match(app,""splunk_app_infrastructure""), ""Infrastructure app"",
    match(app,""Splunk_ML_Toolkit""), ""MLTK app"",
    match(app,""custom_app""), ""Custom apps"",
    true(), ""Other apps"") 
| timechart span=5m Avg(normalized_pct_cpu) AS AvgNormCPU Perc90(normalized_pct_cpu) As P90NormCPU Perc95(normalized_pct_cpu) As P95NormCPU
| foreach AvgNormCPU P90NormCPU P95NormCPU 
    [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b21
"GMC-061","Normalized CPU Usage of searches running on the Indexer Tier originating on the ITSI SHC Splitting by App Types","health_assessments,itsi","Scheduled_Jobs","","host=idx* ""data.search_props.search_head""=shc* index=_introspection sourcetype=splunk_resource_usage component=PerProcess earliest=-24h@h 
| fields _time data.* host 
| rename ""data.*"" as ""*"", ""search_props.*"" as ""*"" 
| eval app_type=case(
    match(app,""ITSI|SA-ITOA|SA-userAccess|itsi""), ""ITSI apps"",
    match(app,""splunk_app_infrastructure""), ""Infrastructure app"",
    match(app,""Splunk_ML_Toolkit""), ""MLTK app"",
    match(app,""custom_app""), ""Custom apps"",
    true(), ""Other apps"") 
| timechart span=5m Avg(normalized_pct_cpu) AS AvgNormCPU Perc90(normalized_pct_cpu) As P90NormCPU Perc95(normalized_pct_cpu) As P95NormCPU By app_type
| foreach AvgNormCPU P90NormCPU P95NormCPU 
    [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b22
"GMC-062A","Normalized CPU Usage of searches running on the Indexer Tier from everywhere Splitting by Search Head","health_assessments,itsi","Scheduled_Jobs","","host=idx* index=_introspection sourcetype=splunk_resource_usage component=PerProcess earliest=-24h@h 
| fields _time data.* host 
| rename ""data.*"" as ""*"", ""search_props.*"" as ""*"" 
| eval app_type=case(
    match(app,""ITSI|SA-ITOA|SA-userAccess|itsi""), ""ITSI apps"",
    match(app,""splunk_app_infrastructure""), ""Infrastructure app"",
    match(app,""Splunk_ML_Toolkit""), ""MLTK app"",
    match(app,""custom_app""), ""Custom apps"",
    true(), ""Other apps"") 
| timechart span=5m Avg(normalized_pct_cpu) AS AvgNormCPU Perc90(normalized_pct_cpu) As P90NormCPU Perc95(normalized_pct_cpu) As P95NormCPU By search_head
| foreach AvgNormCPU P90NormCPU P95NormCPU 
    [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b23
"GMC-062B","Normalized CPU Usage of searches running on the Indexer Tier from everywhere Splitting by App Type","health_assessments,itsi","Scheduled_Jobs","","host=idx* index=_introspection sourcetype=splunk_resource_usage component=PerProcess earliest=-24h@h 
| fields _time data.* host 
| rename ""data.*"" as ""*"", ""search_props.*"" as ""*"" 
| eval app_type=case(
    match(app,""ITSI|SA-ITOA|SA-userAccess|itsi""), ""ITSI apps"",
    match(app,""splunk_app_infrastructure""), ""Infrastructure app"",
    match(app,""Splunk_ML_Toolkit""), ""MLTK app"",
    match(app,""custom_app""), ""Custom apps"",
    true(), ""Other apps"") 
| timechart span=5m Avg(normalized_pct_cpu) AS AvgNormCPU Perc90(normalized_pct_cpu) As P90NormCPU Perc95(normalized_pct_cpu) As P95NormCPU By app_type
| foreach AvgNormCPU P90NormCPU P95NormCPU 
    [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b24
"GMC-064","Scheduled Jobs on the ITSI SHC cluster","health_assessments,itsi,rest","Scheduled_Jobs","ITSI Scheduled Alerts & Reports across the entire ITSI SHC cluster.
Reporting on all Jobs that are scheduled to run on the ITSI Search Head Cluster (SHC)","| rest /servicesNS/-/-/saved/searches splunk_server=shc* timeout=0 earliest_time=-24h@h latest_time=-0h@h search=""is_scheduled=1 AND disabled=0""
| eval savedsearch_type=if((NOT 'action'==""*"" AND NOT alert.track==""*"" AND NOT alert_condition==""*"" AND 'alert_type'==""always""),""report"",""alert"") 
| rename splunk_server As Splunk_Instance eai:acl.app As app title As savedsearch_name eai:acl.sharing As sharing 
| fields Splunk_Instance app author sharing savedsearch_name savedsearch_type description is_scheduled disabled search cron_schedule next_scheduled_time realtime_schedule schedule_priority schedule_window updated allow_skew 
| stats 
    Values(*) As *
    BY app savedsearch_name 
| eval updated = strptime(updated,""%Y-%m-%dT%H:%M:%S%z"") ,updated = strftime(updated, ""%A %B %d, %Y %I:%M:%S %p %Z"") , next_scheduled_time=strptime(next_scheduled_time,""%Y-%m-%d %H:%M:%S %Z""), next_scheduled_time = strftime(next_scheduled_time, ""%A %B %d, %Y %I:%M:%S %p %Z"") 
| table savedsearch_name updated disabled is_scheduled savedsearch_type app sharing author cron_schedule next_scheduled_time realtime_schedule schedule_priority schedule_window allow_skew description search",0,5ff21b77edc6575d273a0b25
"GMC-065","ITSI Scheduled Jobs Cron Scheduler Pie Chart","health_assessments,itsi,rest","Scheduled_Jobs","Analyze the results of the search in Pie Chart visualizations and tune Job schedules to stagger appropriately.
Here is an example of staggering 5 minute interval jobs:
1-59/5 * * * *
2-59/5 * * * *
3-59/5 * * * *
4-59/5 * * * *

Rerun the search after you make the adjustments to see the new data and apply additional tunings as necessary.
For 1 minute interval jobs, reconfigure to run every 5minutes instead and stagger using the same process above.","| rest /servicesNS/-/-/saved/searches  splunk_server=shc* timeout=0 earliest_time=-24h@h latest_time=-0h@h search=""is_scheduled=1 AND disabled=0""
| rename splunk_server As Splunk_Instance eai:acl.app As app title As savedsearch_name eai:acl.sharing As sharing 
| stats 
    Values(cron_schedule) As cron_schedule
    BY app savedsearch_name 
| stats count by cron_schedule",0,5ff21b77edc6575d273a0b26
"GMC-066","Run Time Across All ITSI Jobs Across the entire ITSI Cluster","health_assessments,itsi","Scheduled_Jobs","Review overall Run Time across all jobs to check if we have any unusual spikes in run times in the last 24 hours:","host=shc* index=_internal sourcetype=scheduler status=completed earliest=-24h@h
| fields _time host app run_time savedsearch_name
| timechart Max(run_time) As MaxRunTime Avg(run_time) As AvgRunTime span=1h
| foreach MaxRunTime AvgRunTime [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b27
"GMC-067","Run Time Across All ITSI Jobs Across the entire ITSI Cluster by App & Job Name","health_assessments,itsi","Scheduled_Jobs","Check if we have any unusual long running jobs and then zoom in on a particular job to make sure the behavior in the last 24 hours:","host=shc* index=_internal sourcetype=scheduler status=completed earliest=-24h@h
| fields _time host app run_time savedsearch_name
| stats Max(run_time) As MaxRunTime Avg(run_time) As AvgRunTime by app savedsearch_name
| foreach MaxRunTime AvgRunTime [ eval <<FIELD>>=round('<<FIELD>>', 2)]
| sort 0 - MaxRunTime",0,5ff21b77edc6575d273a0b28
"GMC-068","Run Time Across All ITSI Jobs Across the entire ITSI Cluster(Specific Job Name)","health_assessments,itsi","Scheduled_Jobs","Select the Job with the highest MaxRunTime and review its run time overtime in the last 24 hours:","host=shc* savedsearch_name=""Indicator - Shared - 5d772a556e65145ad9069c94 - ITSI Search"" index=_internal sourcetype=scheduler status=completed earliest=-24h@h latest=-0h@h
| fields _time host app run_time savedsearch_name 
| timechart Max(run_time) As MaxRunTime Avg(run_time) As AvgRunTime span=1h
| foreach MaxRunTime AvgRunTime [ eval <<FIELD>>=round('<<FIELD>>', 2)]",0,5ff21b77edc6575d273a0b29
"GMC-069","Report on all Bundle enforcer blacklist by host & app","health_assessments,searchbundle","Configuration_Files",,"index=`setup_summary_index` sourcetype=""splunk:config:btool:distsearch"" 
| rex ""etc/((apps|master-apps|slave-apps)/)?[^/]+/(default|local)/(?<file>\w+\.conf)\s+\[(?<stanza>.+?)\]"" 
| multikv noheader=t 
| rex ""(?<SPLUNK_HOME>.*?)/etc/(?<app_folder>apps|master-apps|system|slave-apps)/((?<app>.*)/)?(?<directory>default|local)/(?<file>\w+\.conf)"" 
| search stanza=bundleEnforcerBlacklist app_folder!=system Column_2=""*/*"" 
| stats count by host app stanza Column_2 
| rex field=Column_2 ""(?<name>.*)\s*=\s*(?<blacklist_pattern>.*)"" 
| table host app name blacklist_pattern",0,5ff21b77edc6575d273a0b2a
